425000;2014;01;08;8;3,7;4,2;;3,1;;62,0;10,1;20,2;109;123;967,7;;0,0;0,0;;;100
425000;2014;01;08;9;3,4;4,0;;2,5;;61,0;12,8;24,3;115;119;967,3;;0,0;0,0;;;100
425000;2014;01;08;10;3,0;3,7;;2,4;;61,0;13,0;24,7;111;117;967,8;;0,0;0,0;;;100
425000;2014;01;08;11;3,2;3,8;;2,5;;56,0;10,9;27,3;116;117;967,8;;0,0;0,0;;;100
425000;2014;01;08;12;2,7;3,8;;1,4;;60,0;9,0;23,6;129;125;969,5;;0,0;0,1;;;100
425000;2014;01;08;13;-1,0;1,6;;-1,9;;95,0;8,9;21,4;172;168;970,6;;0,0;3,5;;;100
425000;2014;01;08;14;-2,7;-1,8;;-3,1;;97,0;6,0;10,0;181;181;970,2;;1,0;3,1;;;100
425000;2014;01;08;15;-3,1;-2,6;;-3,6;;96,0;7,3;9,6;184;182;969,9;;3,0;3,1;;;100
425000;2014;01;08;16;-3,2;-2,8;;-3,5;;96,0;8,1;10,9;160;162;969,5;;6,0;1,5;;;90
425000;2014;01;08;17;-3,5;-3,0;;-4,0;;96,0;5,8;11,1;161;160;969,2;;5,0;0,7;;;90
425000;2014;01;08;18;-3,5;-3,2;4,2;-3,9;-4,0;96,0;7,1;9,2;151;148;969,2;;4,0;1,3;13,0;;100
425000;2014;01;08;19;-3,6;-3,1;;-3,8;;96,0;8,4;11,3;153;154;968,9;;1,0;0,8;;;100
425000;2014;01;08;20;-3,6;-3,2;;-3,9;;94,0;8,4;12,9;156;154;969,6;;0,0;0,0;;;90
425000;2014;01;08;21;-3,7;-3,2;;-4,4;;91,0;13,6;18,7;155;156;970,0;;0,0;0,3;;;60
425000;2014;01;08;22;-3,9;-3,3;;-4,2;;90,0;11,9;20,6;160;156;970,1;;0,0;0,6;;;90
425000;2014;01;08;23;-4,1;-3,6;;-4,5;;84,0;13,2;18,8;155;156;970,8;;0,0;0,3;;;90
425000;2014;01;09;0;-4,5;-3,9;;-4,9;;83,0;11,4;18,9;156;152;971,0;;0,0;0,2;;;90
425000;2014;01;09;1;-4,4;-3,4;;-5,0;;74,0;14,8;20,5;143;149;971,5;;0,0;0,2;;;90
425000;2014;01;09;2;-3,9;-3,1;;-4,3;;53,0;10,7;19,5;143;144;971,6;;0,0;0,0;;;90
425000;2014;01;09;3;-3,8;-3,3;;-4,5;;50,0;11,6;17,0;146;144;972,2;;0,0;0,0;;;90
425000;2014;01;09;4;-4,0;-3,4;;-5,0;;51,0;10,7;15,1;151;144;973,1;;0,0;0,0;;;60
425000;2014;01;09;5;-5,1;-4,3;;-6,5;;76,0;14,4;20,6;152;151;973,7;;0,0;0,5;;;100
425000;2014;01;09;6;-5,7;-4,9;-3,1;-6,4;-6,5;78,0;12,3;18,7;144;147;974,1;;0,0;0,2;3,0;16,4;0
425000;2014;01;09;7;-5,2;-4,2;;-5,6;;62,0;11,1;15,6;146;148;973,5;;0,0;0,0;;;0
425000;2014;01;09;8;-5,1;-4,7;;-5,5;;52,0;11,5;15,9;147;145;974,0;;0,0;0,0;;;10
425000;2014;01;09;9;-5,0;-4,4;;-5,4;;50,0;9,6;16,3;139;142;974,9;;0,0;0,0;;;40
425000;2014;01;09;10;-5,1;-4,4;;-5,5;;45,0;9,4;16,3;129;131;975,4;;0,0;0,0;;;40
425000;2014;01;09;11;-5,0;-4,4;;-5,7;;45,0;8,8;13,5;144;139;975,4;;0,0;0,0;;;10
425000;2014;01;09;12;-5,2;-4,8;;-5,5;;46,0;9,3;14,5;143;143;975,3;;0,0;0,0;;;10
425000;2014;01;09;13;-5,3;-4,9;;-5,8;;47,0;10,9;17,6;137;142;975,3;;1,0;0,0;;;0
425000;2014;01;09;14;-5,3;-4,7;;-5,9;;42,0;10,2;18,3;134;133;975,1;;49,0;0,0;;;0
425000;2014;01;09;15;-5,4;-4,9;;-5,9;;39,0;11,2;16,5;121;129;975,8;;96,0;0,0;;;0
425000;2014;01;09;16;-5,6;-5,1;;-6,1;;40,0;11,7;18,3;136;132;975,3;;14,0;0,0;;;0
425000;2014;01;09;17;-5,4;-5,0;;-5,9;;42,0;13,1;19,3;138;137;975,9;;10,0;0,0;;;60
425000;2014;01;09;18;-5,2;-4,7;-4,2;-5,6;-6,1;44,0;12,7;18,8;141;141;977,1;;4,0;0,0;-0,1;;90
425000;2014;01;09;19;-5,1;-4,6;;-5,6;;48,0;12,1;16,8;142;142;978,3;;0,0;0,0;;;90
425000;2014;01;09;20;-5,3;-4,7;;-5,9;;50,0;10,8;16,4;141;138;979,3;;0,0;0,0;;;90
425000;2014;01;09;21;-5,1;-4,6;;-5,6;;48,0;11,3;16,3;135;135;979,9;;0,0;0,0;;;90
425000;2014;01;09;22;-5,2;-4,7;;-5,5;;55,0;10,5;16,3;142;139;981,0;;0,0;0,0;;;90
425000;2014;01;09;23;-5,4;-4,4;;-6,7;;68,0;12,5;18,7;146;147;981,5;;0,0;0,5;;;90
425000;2014;01;10;0;-5,5;-5,0;;-6,1;;68,0;10,2;19,5;139;139;982,5;;0,0;0,0;;;90
425000;2014;01;10;1;-5,4;-4,7;;-5,8;;67,0;9,6;16,6;155;147;982,9;;0,0;0,0;;;90
425000;2014;01;10;2;-5,1;-4,6;;-5,9;;65,0;13,0;18,2;148;149;983,1;;0,0;0,0;;;90
425000;2014;01;10;3;-5,9;-5,1;;-6,5;;78,0;10,3;17,5;158;152;983,5;;0,0;0,1;;;90
425000;2014;01;10;4;-6,5;-5,5;;-7,3;;87,0;8,9;18,9;174;162;984,5;;0,0;1,6;;;100
425000;2014;01;10;5;-6,9;-6,4;;-7,3;;91,0;8,3;21,6;192;175;985,1;;0,0;2,3;;;90
425000;2014;01;10;6;-6,9;-6,5;-4,4;-7,3;-7,3;84,0;9,1;12,3;188;190;986,1;;0,0;0,2;5,0;4,7;90
425000;2014;01;10;7;-7,4;-6,8;;-7,9;;80,0;11,3;15,3;166;175;986,5;;0,0;0,1;;;90
425000;2014;01;10;8;-7,3;-6,9;;-7,9;;78,0;11,3;15,8;153;164;987,5;;0,0;0,1;;;100
425000;2014;01;10;9;-7,3;-6,9;;-7,7;;85,0;11,7;17,4;152;152;987,9;;0,0;0,2;;;90
